Product ID,Product Name,Category,Brand Score,Cost Price (cp),Selling Price (sp),Days to Expire,Demand Factor,Quantity Left,Discount (%),Adjusted Price
P07282,Apple,Produce,4,78.19,106.55,12,0.41,115,12.51,93.22
P07283,Cheese,Dairy,2,96.52,127.92,7,0.82,441,14.97,108.77
P07284,Bread,Bakery,2,70.93,87.86,20,0.67,161,6.57,82.09
P07285,Carrot,Produce,1,67.01,95.8,1,0.69,328,21.84,74.88
P07286,Minced Beef,Meat,4,32.97,36.41,11,0.27,345,14.52,31.12
P07287,Spinach,Produce,4,36.19,51.26,20,0.69,55,3.99,49.21
P07288,Carrot,Produce,3,47.79,66.28,6,0.76,483,15.06,56.3
P07289,Croissant,Bakery,4,13.67,17.29,18,0.8,304,4.5,16.51
P07290,Apple,Produce,2,56.86,67.18,15,0.69,325,10.14,60.37
P07291,Lettuce,Produce,5,38.73,51.48,12,0.9,297,6.9,47.93
P07292,Ice Cream,Frozen,2,39.34,53.36,9,0.89,174,12.84,46.51
P07293,Lettuce,Produce,3,66.04,84.75,13,0.49,62,12.24,74.38
P07294,Lettuce,Produce,5,70.59,95.1,11,1.0,113,6.75,88.68
P07295,Ice Cream,Frozen,4,54.14,68.72,15,0.25,51,11.7,60.68
P07296,Milk,Dairy,2,21.49,24.25,8,0.72,487,15.12,20.58
P07297,Frozen Berries,Frozen,3,80.74,109.52,9,0.34,164,16.59,91.35
P07298,Donut,Bakery,2,84.21,103.94,11,0.8,242,12.15,91.31
P07299,Donut,Bakery,5,57.37,77.53,20,0.54,276,4.14,74.32
P07300,Lettuce,Produce,2,42.58,53.17,10,0.37,329,16.77,44.25
P07301,Banana,Produce,2,93.88,116.02,3,0.48,260,21.03,91.62
P07302,Tomato,Produce,3,81.08,102.81,1,0.95,231,17.1,85.23
P07303,Frozen Fries,Frozen,5,82.83,115.46,5,0.98,140,11.43,102.26
P07304,Chicken Breast,Meat,3,52.82,64.88,4,0.21,33,21.51,50.92
P07305,Milk,Dairy,2,83.73,97.54,4,0.77,117,17.67,80.3
P07306,Frozen Vegetables,Frozen,3,19.59,22.31,14,0.68,124,9.78,20.13
P07307,Apple,Produce,2,59.99,87.85,4,0.41,74,20.91,69.48
P07308,Carrot,Produce,2,66.51,84.13,5,0.29,145,21.24,66.26
P07309,Croissant,Bakery,4,19.58,26.6,9,0.46,437,14.31,22.79
P07310,Frozen Berries,Frozen,4,58.92,75.2,18,0.6,26,6.3,70.46
P07311,Milk,Dairy,3,78.54,89.55,6,0.54,162,17.04,74.29
P07312,Apple,Produce,2,73.56,92.49,11,0.48,147,15.03,78.59
P07313,Fish Fillet,Meat,1,28.69,39.79,19,0.76,54,7.71,36.72
P07314,Cheese,Dairy,4,17.46,22.38,6,0.36,290,17.46,18.47
P07315,Cheese,Dairy,3,40.67,46.98,18,0.78,233,5.88,44.22
P07316,Tomato,Produce,4,10.59,12.42,7,0.46,155,15.81,10.46
P07317,Cream,Dairy,2,11.31,15.21,20,0.63,270,6.93,14.16
P07318,Frozen Pizza,Frozen,5,75.18,83.07,18,0.55,490,5.55,78.46
P07319,Frozen Berries,Frozen,5,61.43,81.49,17,0.96,301,2.61,79.36
P07320,Cream,Dairy,3,60.58,86.46,15,0.42,70,11.37,76.63
P07321,Apple,Produce,1,63.88,87.19,2,0.31,56,24.51,65.82
P07322,Muffin,Bakery,1,54.5,79.85,17,0.81,473,8.76,72.86
P07323,Carrot,Produce,2,39.99,47.23,16,0.23,268,13.53,40.84
P07324,Frozen Fries,Frozen,4,46.76,59.56,14,0.85,488,7.05,55.36
P07325,Frozen Vegetables,Frozen,5,85.0,102.63,3,0.27,92,19.32,82.8
P07326,Milk,Dairy,4,41.91,60.32,3,0.44,325,18.99,48.87
P07327,Bagel,Bakery,2,80.84,119.15,12,0.75,158,11.85,105.03
P07328,Spinach,Produce,1,40.59,51.78,3,0.73,487,19.98,41.43
P07329,Tomato,Produce,1,99.85,140.69,15,0.46,222,13.41,121.82
P07330,Cream,Dairy,5,99.07,139.23,18,0.51,241,5.91,131.0
P07331,Ice Cream,Frozen,3,88.09,107.45,9,0.92,106,11.37,95.23
P07332,Cheese,Dairy,5,34.89,43.03,4,0.34,372,17.94,35.31
P07333,Frozen Berries,Frozen,1,48.18,65.38,1,0.81,468,20.76,51.81
P07334,Frozen Pizza,Frozen,5,14.01,16.94,19,0.9,378,1.65,16.66
P07335,Frozen Fries,Frozen,1,38.53,54.68,10,0.8,159,14.1,46.97
P07336,Cheese,Dairy,1,60.25,66.62,3,0.76,355,19.71,53.49
P07337,Bagel,Bakery,3,74.37,110.67,13,0.93,411,8.28,101.51
P07338,Pork Chops,Meat,1,90.01,105.2,14,0.44,79,14.34,90.11
P07339,Muffin,Bakery,2,72.94,101.82,6,0.43,118,19.23,82.24
P07340,Frozen Berries,Frozen,1,86.25,99.24,1,0.63,52,22.38,77.03
P07341,Pork Chops,Meat,3,22.44,30.72,19,0.76,431,5.31,29.09
P07342,Fish Fillet,Meat,3,77.63,91.16,14,0.6,100,10.5,81.59
P07343,Cream,Dairy,1,59.33,78.29,6,0.32,411,21.42,61.52
P07344,Sausage,Meat,1,94.22,136.95,18,0.23,421,13.23,118.83
P07345,Chicken Breast,Meat,2,10.72,15.06,15,0.67,17,10.32,13.51
P07346,Frozen Berries,Frozen,2,42.22,61.87,11,0.7,48,13.05,53.8
P07347,Pork Chops,Meat,2,31.22,39.83,5,0.74,189,17.19,32.98
P07348,Apple,Produce,4,63.87,70.3,13,0.24,469,13.29,60.96
P07349,Carrot,Produce,4,92.89,122.63,6,0.81,111,13.41,106.19
P07350,Chicken Breast,Meat,4,22.45,30.84,11,0.38,126,13.53,26.67
P07351,Milk,Dairy,2,93.25,109.53,13,0.66,423,11.91,96.48
P07352,Pork Chops,Meat,4,78.71,115.43,3,0.35,473,19.8,92.57
P07353,Spinach,Produce,1,42.11,56.34,17,0.38,158,12.63,49.22
P07354,Frozen Vegetables,Frozen,2,22.69,30.91,7,0.27,164,19.92,24.75
P07355,Spinach,Produce,5,89.25,120.13,7,0.71,344,12.36,105.28
P07356,Donut,Bakery,1,32.21,40.01,13,0.71,110,12.66,34.94
P07357,Sausage,Meat,4,17.92,22.59,14,0.91,371,6.51,21.12
P07358,Banana,Produce,1,77.22,94.25,6,0.35,396,21.15,74.32
P07359,Apple,Produce,2,89.32,122.79,10,0.61,174,14.61,104.85
P07360,Tomato,Produce,5,50.22,67.54,7,0.77,315,11.82,59.56
P07361,Pork Chops,Meat,4,51.05,67.38,8,0.48,71,14.88,57.35
P07362,Frozen Berries,Frozen,1,98.14,123.17,1,0.96,157,19.41,99.26
P07363,Yogurt,Dairy,2,93.67,138.45,3,0.46,30,21.21,109.08
P07364,Banana,Produce,3,98.2,127.78,1,0.91,241,17.46,105.47
P07365,Bread,Bakery,1,45.99,53.2,1,0.97,343,19.32,42.92
P07366,Donut,Bakery,1,32.74,47.35,12,0.3,495,17.1,39.25
P07367,Frozen Berries,Frozen,2,83.9,106.16,10,0.33,487,17.13,87.97
P07368,Tomato,Produce,1,26.87,38.95,9,0.75,491,15.3,32.99
P07369,Croissant,Bakery,4,53.78,70.12,16,0.69,231,6.99,65.22
P07370,Pork Chops,Meat,4,53.14,76.64,6,0.51,273,16.11,64.29
P07371,Minced Beef,Meat,1,90.31,102.56,8,0.36,77,19.56,82.5
P07372,Fish Fillet,Meat,5,76.3,112.74,18,0.96,425,1.86,110.64
P07373,Butter,Dairy,1,25.39,37.58,16,0.3,300,14.1,32.28
P07374,Chicken Breast,Meat,3,87.11,105.69,4,0.89,190,15.39,89.42
P07375,Cheese,Dairy,4,41.92,62.06,14,0.79,417,7.59,57.35
P07376,Lettuce,Produce,3,62.48,76.88,5,0.52,429,17.97,63.06
P07377,Fish Fillet,Meat,2,85.66,127.49,15,0.65,373,10.5,114.1
P07378,Chicken Breast,Meat,3,80.08,112.22,19,0.93,205,3.78,107.98
P07379,Cheese,Dairy,5,25.28,36.71,6,0.79,498,12.39,32.16
P07380,Fish Fillet,Meat,5,14.14,18.65,11,0.84,32,8.19,17.12
P07381,Fish Fillet,Meat,1,27.21,38.79,8,0.43,393,18.93,31.45
P07382,Chicken Breast,Meat,1,26.56,30.67,7,0.22,441,21.57,24.05
P07383,Apple,Produce,5,66.28,98.35,19,0.87,369,1.92,96.46
P07384,Yogurt,Dairy,5,66.35,99.04,2,0.57,85,17.37,81.84
P07385,Spinach,Produce,2,31.83,44.38,5,0.38,305,20.43,35.31
P07386,Frozen Fries,Frozen,3,16.09,22.2,8,0.7,327,14.1,19.07
P07387,Frozen Berries,Frozen,4,92.74,111.05,15,0.68,234,7.83,102.35
P07388,Frozen Berries,Frozen,4,98.22,145.06,6,0.4,13,17.1,120.25
P07389,Frozen Vegetables,Frozen,2,21.72,30.59,14,0.46,165,12.96,26.63
P07390,Muffin,Bakery,5,43.91,56.37,7,0.22,216,16.77,46.92
P07391,Spinach,Produce,4,57.51,70.38,18,0.71,424,5.31,66.64
P07392,Frozen Fries,Frozen,1,62.88,86.85,5,0.24,441,22.89,66.97
P07393,Frozen Fries,Frozen,1,15.67,17.3,1,0.61,131,22.56,13.4
P07394,Lettuce,Produce,1,99.97,145.89,19,0.76,69,7.71,134.64
P07395,Butter,Dairy,5,46.92,68.37,1,0.7,10,16.95,56.78
P07396,Pork Chops,Meat,5,96.35,108.02,10,0.43,443,12.63,94.38
P07397,Carrot,Produce,1,84.32,112.67,19,0.65,342,8.7,102.87
P07398,Yogurt,Dairy,5,35.29,52.25,9,0.81,67,9.96,47.05
P07399,Chicken Breast,Meat,4,63.27,94.37,14,0.85,149,7.05,87.72
P07400,Cream,Dairy,5,79.0,117.92,4,0.96,345,12.36,103.35
P07401,Minced Beef,Meat,2,31.65,36.13,16,0.21,470,13.71,31.18
P07402,Bagel,Bakery,3,16.88,20.21,14,0.94,99,7.44,18.71
P07403,Pork Chops,Meat,5,34.1,47.31,5,0.49,459,15.84,39.82
P07404,Ice Cream,Frozen,5,41.49,58.96,8,0.45,274,13.95,50.74
P07405,Milk,Dairy,4,35.46,50.02,14,0.53,266,9.93,45.05
P07406,Bagel,Bakery,1,84.08,98.23,20,0.25,471,11.55,86.88
P07407,Milk,Dairy,2,84.88,115.4,11,0.62,449,13.77,99.51
P07408,Bread,Bakery,1,59.58,78.07,4,0.86,37,18.06,63.97
P07409,Cheese,Dairy,4,14.11,16.6,12,0.4,182,12.6,14.51
P07410,Frozen Berries,Frozen,5,24.67,32.98,4,0.83,34,13.53,28.52
P07411,Frozen Pizza,Frozen,2,72.39,89.38,8,0.85,214,13.95,76.91
P07412,Sausage,Meat,4,14.42,18.47,13,0.65,102,9.6,16.7
P07413,Fish Fillet,Meat,5,60.04,86.96,17,0.82,414,3.87,83.59
P07414,Chicken Breast,Meat,5,16.9,22.75,18,0.38,265,7.08,21.14
P07415,Chicken Breast,Meat,3,97.74,108.01,9,0.58,10,14.43,92.42
P07416,Frozen Pizza,Frozen,2,99.81,116.36,4,0.37,370,21.27,91.61
P07417,Cheese,Dairy,5,25.54,34.52,3,0.86,164,14.01,29.68
P07418,Spinach,Produce,3,78.42,95.96,19,0.57,330,7.02,89.22
P07419,Frozen Vegetables,Frozen,2,81.68,108.23,8,0.44,487,17.64,89.14
P07420,Milk,Dairy,1,63.17,80.09,20,0.38,151,10.38,71.78
P07421,Bread,Bakery,1,33.25,44.8,3,0.73,111,19.98,35.85
P07422,Yogurt,Dairy,1,49.9,62.65,13,0.26,12,16.71,52.18
P07423,Chicken Breast,Meat,4,71.68,90.37,9,0.88,169,10.53,80.85
P07424,Ice Cream,Frozen,1,93.8,122.77,5,0.62,403,19.47,98.87
P07425,Frozen Pizza,Frozen,5,19.5,24.49,13,0.68,125,8.13,22.5
P07426,Muffin,Bakery,3,15.02,18.74,5,0.88,168,14.73,15.98
P07427,Sausage,Meat,2,17.46,20.76,19,0.53,110,8.58,18.98
P07428,Minced Beef,Meat,1,73.64,98.17,14,0.21,348,16.41,82.06
P07429,Donut,Bakery,3,95.69,123.52,6,0.89,44,13.89,106.36
P07430,Frozen Pizza,Frozen,1,49.5,68.29,13,0.54,431,14.19,58.6
P07431,Frozen Berries,Frozen,2,83.6,96.45,18,0.84,412,6.54,90.14
P07432,Frozen Fries,Frozen,2,85.81,112.02,9,0.78,482,13.83,96.53
P07433,Cheese,Dairy,4,13.55,19.59,12,0.76,55,9.36,17.76
P07434,Carrot,Produce,3,44.94,55.66,9,0.28,229,17.13,46.13
P07435,Bagel,Bakery,4,47.76,54.35,15,0.82,493,6.57,50.78
P07436,Milk,Dairy,1,22.63,33.38,1,0.28,362,25.53,24.86
P07437,Cheese,Dairy,5,79.12,93.1,12,0.66,261,9.06,84.67
P07438,Ice Cream,Frozen,4,26.42,36.69,11,0.31,245,14.16,31.49
P07439,Chicken Breast,Meat,3,12.54,17.37,8,0.35,456,17.25,14.37
P07440,Frozen Fries,Frozen,3,58.2,83.59,14,0.25,230,13.65,72.18
P07441,Ice Cream,Frozen,1,83.72,98.93,5,0.33,318,22.08,77.09
P07442,Fish Fillet,Meat,3,29.52,42.23,4,0.75,11,16.65,35.2
P07443,Yogurt,Dairy,2,91.09,120.03,7,0.21,17,20.46,95.47
P07444,Bread,Bakery,1,32.26,47.52,14,0.48,168,13.98,40.88
P07445,Frozen Pizza,Frozen,1,90.25,100.8,11,0.55,386,15.6,85.08
P07446,Yogurt,Dairy,3,50.51,65.43,20,0.24,176,9.24,59.38
P07447,Frozen Pizza,Frozen,2,71.4,91.7,20,0.65,148,6.75,85.51
P07448,Minced Beef,Meat,4,64.42,72.61,20,0.81,476,2.91,70.5
P07449,Cream,Dairy,2,79.15,100.36,9,0.62,286,15.27,85.04
P07450,Carrot,Produce,2,46.77,68.46,14,0.26,368,14.76,58.36
P07451,Carrot,Produce,4,70.46,90.89,3,0.56,373,17.91,74.61
P07452,Pork Chops,Meat,2,63.8,88.45,19,0.77,487,6.42,82.77
P07453,Tomato,Produce,4,66.05,82.1,9,0.77,333,11.52,72.64
P07454,Frozen Berries,Frozen,5,58.98,66.95,9,0.28,80,14.73,57.09
P07455,Muffin,Bakery,2,81.54,114.23,16,0.23,29,13.53,98.77
P07456,Frozen Berries,Frozen,3,93.88,104.81,14,0.33,161,12.93,91.26
P07457,Frozen Pizza,Frozen,5,76.85,109.08,18,0.63,430,4.83,103.81
P07458,Sausage,Meat,5,96.48,133.75,1,0.28,464,20.73,106.02
P07459,Frozen Pizza,Frozen,5,28.08,36.07,15,0.94,439,4.29,34.52
P07460,Cheese,Dairy,2,11.98,14.33,20,0.85,414,4.95,13.62
P07461,Frozen Vegetables,Frozen,2,59.69,86.85,6,0.64,401,17.34,71.79
P07462,Cheese,Dairy,1,36.37,42.58,16,0.63,361,11.13,37.84
P07463,Banana,Produce,4,93.43,109.69,14,0.73,256,8.13,100.77
P07464,Apple,Produce,1,55.14,73.24,8,0.44,407,18.84,59.44
P07465,Muffin,Bakery,4,68.98,83.7,8,0.97,101,10.47,74.94
P07466,Milk,Dairy,5,38.97,57.81,13,0.65,62,8.4,52.95
P07467,Sausage,Meat,2,15.15,22.13,19,0.95,303,4.8,21.07
P07468,Frozen Pizza,Frozen,5,64.98,95.59,17,0.88,431,3.33,92.41
P07469,Bagel,Bakery,4,47.74,61.4,20,0.66,70,4.26,58.78
P07470,Milk,Dairy,2,74.33,92.2,6,0.45,364,19.05,74.64
P07471,Minced Beef,Meat,1,15.11,22.64,20,0.23,279,11.73,19.98
P07472,Cheese,Dairy,4,78.23,112.99,11,0.5,22,12.45,98.92
P07473,Cheese,Dairy,3,34.68,42.93,13,0.74,31,9.99,38.64
P07474,Bagel,Bakery,2,54.72,69.69,6,0.22,68,21.12,54.97
P07475,Pork Chops,Meat,5,61.14,87.37,18,0.37,368,7.17,81.11
P07476,Cheese,Dairy,2,51.35,58.9,8,0.71,372,15.21,49.94
P07477,Chicken Breast,Meat,4,26.63,36.45,7,0.32,384,17.07,30.23
P07478,Donut,Bakery,5,27.4,38.65,8,0.72,466,11.52,34.2
P07479,Pork Chops,Meat,4,54.24,72.93,9,0.95,208,9.9,65.71
P07480,Frozen Vegetables,Frozen,2,84.77,102.65,10,0.6,89,14.7,87.56
P07481,Fish Fillet,Meat,5,55.75,73.6,2,0.91,235,14.31,63.07
P07482,Bagel,Bakery,3,49.35,61.09,11,0.74,234,11.49,54.07
P07483,Frozen Vegetables,Frozen,4,83.94,104.65,19,0.34,80,7.89,96.39
P07484,Fish Fillet,Meat,2,33.88,44.56,5,0.88,325,15.93,37.46
P07485,Frozen Vegetables,Frozen,1,45.87,53.11,17,0.59,463,10.74,47.41
P07486,Banana,Produce,1,17.78,22.88,17,0.51,142,11.46,20.26
P07487,Cheese,Dairy,3,60.38,77.97,16,0.55,237,9.45,70.6
P07488,Minced Beef,Meat,5,50.12,69.59,1,0.35,278,20.1,55.6
P07489,Frozen Berries,Frozen,2,54.76,79.37,14,0.97,457,8.37,72.73
P07490,Fish Fillet,Meat,5,81.51,111.5,15,0.73,410,6.18,104.61
P07491,Croissant,Bakery,1,39.75,54.9,11,0.58,161,15.33,46.48
P07492,Minced Beef,Meat,2,84.06,106.09,9,0.82,179,13.47,91.8
P07493,Cream,Dairy,4,87.18,122.82,12,0.39,77,12.69,107.23
P07494,Cheese,Dairy,1,70.9,84.61,17,0.3,325,13.35,73.31
P07495,Frozen Berries,Frozen,5,14.22,19.9,14,0.73,228,6.93,18.52
P07496,Bread,Bakery,3,49.3,62.31,2,0.83,62,17.43,51.45
P07497,Chicken Breast,Meat,3,61.0,82.08,15,0.23,469,13.08,71.34
P07498,Muffin,Bakery,2,26.56,32.49,5,0.41,207,20.16,25.94
P07499,Muffin,Bakery,2,71.95,106.06,20,0.49,258,8.19,97.37
P07500,Frozen Berries,Frozen,2,92.76,106.29,18,0.39,12,10.59,95.03
P07501,Apple,Produce,4,74.49,84.4,3,0.6,40,17.55,69.59
P07502,Spinach,Produce,3,64.07,71.8,18,0.4,361,9.3,65.12
P07503,Muffin,Bakery,3,50.2,64.98,10,0.75,120,12.15,57.08
P07504,Lettuce,Produce,2,30.6,41.08,7,0.3,349,19.65,33.01
P07505,Cream,Dairy,2,47.43,63.18,9,0.7,137,14.55,53.99
P07506,Donut,Bakery,5,67.7,88.67,13,0.68,426,8.13,81.46
P07507,Minced Beef,Meat,2,61.99,87.57,11,0.61,397,13.86,75.43
P07508,Bagel,Bakery,2,52.68,76.93,7,0.57,330,17.22,63.68
P07509,Banana,Produce,3,45.31,60.9,9,0.48,287,15.33,51.56
P07510,Frozen Pizza,Frozen,5,15.52,19.55,1,0.66,249,17.31,16.17
P07511,Ice Cream,Frozen,1,83.47,96.73,14,0.43,378,14.43,82.77
P07512,Donut,Bakery,5,92.98,124.23,16,0.34,147,8.94,113.12
P07513,Muffin,Bakery,4,91.71,136.46,3,0.31,281,20.16,108.95
P07514,Croissant,Bakery,1,62.13,72.64,10,0.67,360,15.27,61.55
P07515,Frozen Pizza,Frozen,5,56.41,77.52,5,0.31,103,17.46,63.99
P07516,Cheese,Dairy,1,98.89,134.31,17,0.48,117,11.73,118.56
P07517,Fish Fillet,Meat,3,12.88,15.67,4,0.77,352,16.47,13.09
P07518,Croissant,Bakery,2,53.97,59.39,18,0.89,241,6.09,55.77
P07519,Sausage,Meat,3,16.96,19.02,2,0.36,91,21.66,14.9
P07520,Chicken Breast,Meat,4,31.77,44.61,15,0.61,156,8.46,40.84
P07521,Apple,Produce,4,52.09,62.65,18,0.45,149,7.65,57.86
P07522,Spinach,Produce,1,83.53,124.93,5,0.37,128,21.72,97.8
P07523,Frozen Vegetables,Frozen,3,31.84,44.13,16,0.39,392,10.89,39.32
P07524,Donut,Bakery,3,58.43,66.08,14,0.91,152,7.71,60.99
P07525,Donut,Bakery,5,47.76,55.37,9,0.36,476,14.01,47.61
P07526,Tomato,Produce,1,23.43,34.7,12,0.95,266,11.25,30.8
P07527,Frozen Fries,Frozen,2,76.19,88.94,7,0.22,288,20.37,70.82
P07528,Cheese,Dairy,1,21.48,30.29,11,0.57,349,15.42,25.62
P07529,Sausage,Meat,1,51.15,73.28,6,0.87,163,16.47,61.21
P07530,Muffin,Bakery,3,76.25,112.84,11,0.72,234,11.67,99.67
P07531,Milk,Dairy,2,85.57,106.92,14,0.84,436,9.54,96.72
P07532,Minced Beef,Meat,1,70.64,81.39,6,0.51,161,19.71,65.35
P07533,Donut,Bakery,4,89.74,119.24,9,0.97,280,9.72,107.65
P07534,Muffin,Bakery,5,29.24,33.33,1,0.84,17,15.69,28.1
P07535,Banana,Produce,5,71.14,92.58,16,0.31,107,9.21,84.05
P07536,Tomato,Produce,4,41.5,59.57,16,0.71,320,6.81,55.51
P07537,Carrot,Produce,3,26.58,37.17,6,0.39,409,18.39,30.33
P07538,Minced Beef,Meat,5,95.89,126.47,16,0.4,222,8.4,115.85
P07539,Donut,Bakery,4,13.77,18.72,11,0.66,327,11.01,16.66
P07540,Milk,Dairy,5,83.95,114.61,9,0.38,348,13.83,98.76
P07541,Banana,Produce,4,22.92,30.54,1,0.34,465,21.39,24.01
P07542,Milk,Dairy,5,52.44,72.08,1,0.23,456,21.18,56.81
P07543,Apple,Produce,2,98.93,123.03,5,0.8,31,16.65,102.55
P07544,Frozen Fries,Frozen,2,61.83,76.9,2,0.62,280,20.52,61.12
P07545,Cheese,Dairy,4,44.47,64.02,4,0.87,17,14.37,54.82
P07546,Cheese,Dairy,4,87.7,102.83,15,0.86,469,6.21,96.44
P07547,Frozen Fries,Frozen,1,79.21,115.79,7,0.65,414,17.7,95.3
P07548,Sausage,Meat,3,15.25,19.23,17,0.7,267,7.35,17.82
P07549,Bagel,Bakery,4,80.1,93.97,7,0.3,20,17.25,77.76
P07550,Banana,Produce,1,23.84,29.14,11,0.21,431,18.66,23.7
P07551,Apple,Produce,4,80.61,119.34,12,0.32,474,13.32,103.44
P07552,Bread,Bakery,4,64.76,77.9,11,0.55,163,12.0,68.55
P07553,Fish Fillet,Meat,4,44.1,55.51,9,0.53,448,13.68,47.92
P07554,Cheese,Dairy,2,74.29,90.78,1,0.2,472,25.05,68.04
P07555,Milk,Dairy,2,78.4,116.45,9,0.35,271,17.7,95.84
P07556,Bagel,Bakery,1,11.55,14.9,17,0.85,107,8.4,13.65
P07557,Apple,Produce,3,86.24,127.34,18,0.75,124,6.15,119.51
P07558,Sausage,Meat,2,67.8,78.41,7,0.78,147,15.33,66.39
P07559,Bread,Bakery,1,40.81,46.83,16,0.52,246,12.12,41.15
P07560,Frozen Berries,Frozen,4,17.07,23.55,2,0.23,464,21.63,18.46
P07561,Donut,Bakery,1,86.72,99.64,13,0.33,384,16.08,83.62
P07562,Bagel,Bakery,5,77.69,104.82,7,0.97,270,10.02,94.32
P07563,Frozen Pizza,Frozen,3,15.05,18.93,19,0.71,209,5.76,17.84
P07564,Spinach,Produce,3,97.31,120.57,12,0.74,34,10.74,107.62
P07565,Cream,Dairy,4,43.35,61.08,15,0.46,494,9.81,55.09
P07566,Spinach,Produce,5,93.61,111.33,18,0.31,108,7.71,102.75
P07567,Chicken Breast,Meat,5,35.28,42.42,18,0.95,173,1.95,41.59
P07568,Milk,Dairy,2,66.79,75.81,17,0.49,473,10.44,67.9
P07569,Bread,Bakery,5,94.69,110.86,8,0.33,216,15.03,94.2
P07570,Muffin,Bakery,4,14.13,18.2,15,0.4,440,10.35,16.32
P07571,Chicken Breast,Meat,1,14.25,17.73,13,0.24,160,16.89,14.74
P07572,Frozen Berries,Frozen,1,26.55,35.34,3,0.7,283,20.25,28.18
P07573,Carrot,Produce,2,68.26,88.21,11,0.53,406,14.58,75.35
P07574,Frozen Fries,Frozen,5,77.46,98.66,1,0.44,268,19.29,79.63
P07575,Fish Fillet,Meat,4,10.96,16.31,13,0.52,440,10.77,14.55
P07576,Milk,Dairy,5,26.82,35.69,3,0.76,256,14.91,30.37
P07577,Donut,Bakery,4,37.38,46.52,8,0.22,262,17.22,38.51
P07578,Croissant,Bakery,2,72.2,85.14,9,0.66,493,14.91,72.45
P07579,Lettuce,Produce,5,46.73,62.22,17,0.75,71,4.5,59.42
P07580,Pork Chops,Meat,4,59.09,70.15,11,0.73,418,10.38,62.87
P07581,Frozen Berries,Frozen,3,70.08,81.84,1,0.53,433,20.88,64.75
P07582,Frozen Fries,Frozen,2,40.45,50.05,8,0.24,111,19.44,40.32
P07583,Donut,Bakery,1,69.75,96.48,15,0.49,330,13.14,83.8
P07584,Banana,Produce,3,65.54,90.94,2,0.61,188,19.41,73.29
P07585,Banana,Produce,5,92.33,110.43,3,0.91,436,13.56,95.46
P07586,Carrot,Produce,2,94.22,135.51,15,0.6,117,10.95,120.67
P07587,Bread,Bakery,4,62.47,85.85,7,0.31,500,17.16,71.12
P07588,Frozen Pizza,Frozen,5,18.0,24.57,3,0.92,261,13.47,21.26
P07589,Chicken Breast,Meat,1,10.61,12.88,6,0.24,479,22.14,10.03
P07590,Minced Beef,Meat,4,15.94,19.52,15,0.81,143,6.66,18.22
P07591,Butter,Dairy,5,15.97,19.3,17,0.2,415,9.45,17.48
P07592,Milk,Dairy,1,88.88,100.98,8,0.25,439,20.55,80.23
P07593,Tomato,Produce,1,34.87,45.99,1,0.4,14,24.45,34.75
P07594,Milk,Dairy,2,85.12,119.88,19,0.33,191,10.38,107.44
P07595,Frozen Pizza,Frozen,5,23.5,33.07,5,0.41,137,16.56,27.59
P07596,Sausage,Meat,3,39.01,44.09,10,0.54,303,14.04,37.9
P07597,Cheese,Dairy,5,76.99,90.73,13,0.96,327,5.61,85.64
P07598,Pork Chops,Meat,4,89.56,131.85,19,0.28,273,8.43,120.74
P07599,Chicken Breast,Meat,5,26.66,36.51,1,0.89,413,15.24,30.95
P07600,Apple,Produce,5,89.92,129.23,13,0.48,72,9.93,116.4
P07601,Frozen Berries,Frozen,5,67.16,94.8,13,0.63,46,8.58,86.67
P07602,Carrot,Produce,4,47.03,63.34,4,0.51,443,17.61,52.19
P07603,Frozen Fries,Frozen,2,75.58,112.71,15,0.74,355,9.69,101.79
P07604,Frozen Berries,Frozen,4,41.96,61.6,10,0.94,385,9.24,55.91
P07605,Pork Chops,Meat,5,50.49,68.94,11,0.68,475,9.63,62.3
P07606,Sausage,Meat,4,53.42,73.55,17,0.21,472,10.56,65.78
P07607,Pork Chops,Meat,1,75.91,96.0,5,0.35,384,21.9,74.98
P07608,Carrot,Produce,2,85.41,101.6,8,0.42,405,17.82,83.49
P07609,Bread,Bakery,2,49.06,65.0,13,0.85,239,10.2,58.37
P07610,Butter,Dairy,2,68.03,89.65,12,0.41,216,14.91,76.28
P07611,Cheese,Dairy,2,17.32,22.24,7,0.31,137,19.56,17.89
P07612,Spinach,Produce,3,56.26,71.76,18,0.67,419,6.87,66.83
P07613,Frozen Fries,Frozen,1,98.48,147.06,6,0.67,428,18.27,120.19
P07614,Muffin,Bakery,4,45.85,64.31,2,0.61,285,18.21,52.6
P07615,Carrot,Produce,1,49.48,68.91,3,0.87,354,18.72,56.01
P07616,Frozen Pizza,Frozen,4,21.47,29.5,3,0.48,154,18.63,24.0
P07617,Banana,Produce,3,66.22,87.75,16,0.45,445,10.35,78.67
P07618,Chicken Breast,Meat,5,97.44,118.3,13,0.59,67,8.94,107.72
P07619,Minced Beef,Meat,3,64.87,87.74,19,0.5,141,7.65,81.03
P07620,Carrot,Produce,3,84.73,126.21,2,0.98,138,16.08,105.92
P07621,Butter,Dairy,2,66.8,94.3,13,0.97,101,9.12,85.7
P07622,Bread,Bakery,5,64.62,75.32,16,0.25,465,9.75,67.98
P07623,Apple,Produce,1,43.5,62.69,14,0.56,42,13.26,54.38
P07624,Frozen Pizza,Frozen,5,51.86,66.69,1,0.41,180,19.56,53.65
