product_id,product_name,category,base_price,days_to_expiry,demand_factor,current_stock,adjusted_price
WMT37399,Product_37399,Bakery,196.73,28,0.53,204,83.41
WMT37400,Product_37400,Dairy,97.95,29,0.63,295,49.37
WMT37401,Product_37401,Fruits,196.69,23,0.78,225,122.73
WMT37402,Product_37402,Fruits,131.97,10,1.49,77,157.31
WMT37403,Product_37403,Dairy,124.83,28,0.67,260,66.91
WMT37404,Product_37404,Fruits,125.23,5,0.82,216,92.42
WMT37405,Product_37405,Meat,121.73,6,0.71,56,76.06
WMT37406,Product_37406,Dairy,114.88,12,0.91,180,83.63
WMT37407,Product_37407,Dairy,95.61,10,0.94,235,71.9
WMT37408,Product_37408,Meat,173.91,10,0.9,158,125.22
WMT37409,Product_37409,Dairy,80.64,5,0.74,122,53.71
WMT37410,Product_37410,Meat,138.98,23,0.64,175,71.16
WMT37411,Product_37411,Vegetables,25.62,28,0.73,225,14.96
WMT37412,Product_37412,Dairy,107.06,25,0.92,78,78.8
WMT37413,Product_37413,Bakery,111.86,6,1.48,168,145.69
WMT37414,Product_37414,Dairy,61.55,12,0.5,57,24.62
WMT37415,Product_37415,Vegetables,21.42,27,0.86,32,14.74
WMT37416,Product_37416,Fruits,62.51,1,1.12,16,68.61
WMT37417,Product_37417,Dairy,80.7,2,1.05,188,81.35
WMT37418,Product_37418,Bakery,50.87,30,0.69,94,28.08
WMT37419,Product_37419,Dairy,178.68,18,0.64,66,91.48
WMT37420,Product_37420,Fruits,126.8,13,0.61,31,61.88
WMT37421,Product_37421,Fruits,126.98,9,1.45,164,150.98
WMT37422,Product_37422,Vegetables,128.78,8,1.27,185,137.38
WMT37423,Product_37423,Dairy,190.88,27,1.1,41,167.97
WMT37424,Product_37424,Bakery,112.99,11,0.78,212,70.51
WMT37425,Product_37425,Dairy,178.04,27,1.28,254,182.31
WMT37426,Product_37426,Bakery,44.91,18,0.75,140,26.95
WMT37427,Product_37427,Vegetables,194.51,5,1.47,181,257.34
WMT37428,Product_37428,Dairy,143.01,18,0.97,288,110.98
WMT37429,Product_37429,Fruits,106.43,25,1.34,75,114.09
WMT37430,Product_37430,Dairy,106.38,6,1.3,245,121.7
WMT37431,Product_37431,Bakery,148.42,8,1.26,152,157.09
WMT37432,Product_37432,Meat,25.54,15,1.06,97,21.66
WMT37433,Product_37433,Fruits,120.07,24,1.43,152,137.36
WMT37434,Product_37434,Vegetables,65.84,3,0.8,195,49.51
WMT37435,Product_37435,Bakery,184.53,5,0.53,254,88.02
WMT37436,Product_37436,Fruits,118.73,1,1.26,101,146.61
WMT37437,Product_37437,Fruits,176.38,27,0.99,103,139.69
WMT37438,Product_37438,Fruits,125.36,13,1.05,250,105.3
WMT37439,Product_37439,Bakery,145.73,10,0.94,189,109.59
WMT37440,Product_37440,Fruits,117.01,25,0.77,277,72.08
WMT37441,Product_37441,Dairy,53.54,6,1.13,95,53.24
WMT37442,Product_37442,Vegetables,158.56,12,0.65,11,82.45
WMT37443,Product_37443,Dairy,162.04,13,1.11,85,143.89
WMT37444,Product_37444,Bakery,34.26,26,1.05,159,28.78
WMT37445,Product_37445,Fruits,141.51,12,0.86,67,97.36
WMT37446,Product_37446,Bakery,125.12,14,0.8,20,80.08
WMT37447,Product_37447,Dairy,102.58,25,1.31,36,107.5
WMT37448,Product_37448,Vegetables,122.12,27,0.65,214,63.5
WMT37449,Product_37449,Meat,145.5,13,1.1,134,128.04
WMT37450,Product_37450,Vegetables,37.07,8,0.9,177,28.02
WMT37451,Product_37451,Fruits,63.27,17,1.4,93,70.86
WMT37452,Product_37452,Fruits,98.26,23,0.78,161,61.31
WMT37453,Product_37453,Vegetables,83.03,21,1.13,166,75.06
WMT37454,Product_37454,Vegetables,82.57,6,1.04,271,75.57
WMT37455,Product_37455,Bakery,54.64,15,1.11,86,48.52
WMT37456,Product_37456,Bakery,83.53,28,0.71,257,47.45
WMT37457,Product_37457,Meat,100.74,18,0.74,127,59.64
WMT37458,Product_37458,Bakery,175.56,5,0.55,249,86.9
WMT37459,Product_37459,Bakery,125.05,27,1.19,73,119.05
WMT37460,Product_37460,Fruits,145.22,4,1.06,10,141.62
WMT37461,Product_37461,Bakery,169.53,6,1.0,193,149.19
WMT37462,Product_37462,Dairy,117.55,21,1.03,85,96.86
WMT37463,Product_37463,Vegetables,133.23,8,0.53,296,59.31
WMT37464,Product_37464,Fruits,108.4,2,1.08,135,112.39
WMT37465,Product_37465,Meat,153.53,7,1.04,248,137.32
WMT37466,Product_37466,Bakery,71.29,18,0.57,162,32.51
WMT37467,Product_37467,Fruits,178.81,14,1.41,247,201.7
WMT37468,Product_37468,Dairy,74.69,10,1.02,201,60.95
WMT37469,Product_37469,Fruits,199.77,27,1.05,70,167.81
WMT37470,Product_37470,Meat,138.64,19,0.86,264,95.38
WMT37471,Product_37471,Bakery,196.38,4,1.14,226,205.96
WMT37472,Product_37472,Dairy,129.8,24,1.36,163,141.22
WMT37473,Product_37473,Fruits,36.37,28,0.78,59,22.69
WMT37474,Product_37474,Bakery,172.98,9,0.52,248,73.76
WMT37475,Product_37475,Fruits,95.11,13,0.99,17,75.33
WMT37476,Product_37476,Vegetables,136.85,25,1.39,103,152.18
WMT37477,Product_37477,Vegetables,108.12,23,0.88,54,76.12
WMT37478,Product_37478,Vegetables,67.95,12,0.59,203,32.07
WMT37479,Product_37479,Meat,20.8,1,0.88,182,17.94
WMT37480,Product_37480,Fruits,63.97,27,1.26,179,64.48
WMT37481,Product_37481,Meat,65.32,20,1.14,145,59.57
WMT37482,Product_37482,Bakery,101.05,8,0.59,241,50.08
WMT37483,Product_37483,Fruits,134.68,28,1.15,111,123.91
WMT37484,Product_37484,Vegetables,171.12,22,0.6,153,82.14
WMT37485,Product_37485,Vegetables,60.75,19,1.18,190,57.35
WMT37486,Product_37486,Vegetables,190.51,12,1.37,172,208.8
WMT37487,Product_37487,Bakery,159.13,5,1.46,94,209.1
WMT37488,Product_37488,Dairy,87.58,1,1.27,292,109.0
WMT37489,Product_37489,Bakery,71.04,1,1.41,181,98.16
WMT37490,Product_37490,Fruits,58.91,8,0.99,112,48.99
WMT37491,Product_37491,Meat,135.69,5,0.6,121,73.27
WMT37492,Product_37492,Dairy,97.34,10,1.09,211,84.88
WMT37493,Product_37493,Dairy,74.22,21,1.31,107,77.78
WMT37494,Product_37494,Vegetables,152.67,25,1.0,141,122.14
WMT37495,Product_37495,Fruits,88.92,21,1.27,58,90.34
WMT37496,Product_37496,Vegetables,33.79,27,0.83,271,22.44
WMT37497,Product_37497,Meat,192.66,10,0.57,158,87.85
WMT37498,Product_37498,Bakery,81.27,14,0.67,253,43.56
WMT37499,Product_37499,Vegetables,126.4,18,1.21,10,122.36
WMT37500,Product_37500,Dairy,148.93,19,1.16,220,138.21
WMT37501,Product_37501,Vegetables,192.2,2,0.93,220,171.6
WMT37502,Product_37502,Fruits,146.21,8,0.95,114,116.68
WMT37503,Product_37503,Vegetables,193.76,12,1.18,168,182.91
WMT37504,Product_37504,Bakery,57.58,28,0.83,287,38.23
WMT37505,Product_37505,Fruits,181.22,14,1.28,149,185.57
WMT37506,Product_37506,Bakery,31.62,24,0.67,285,16.95
WMT37507,Product_37507,Dairy,22.05,4,0.74,187,15.01
WMT37508,Product_37508,Meat,174.23,30,0.59,52,82.24
WMT37509,Product_37509,Vegetables,89.58,18,0.77,233,55.18
WMT37510,Product_37510,Meat,124.94,26,1.26,118,125.94
WMT37511,Product_37511,Bakery,133.5,21,0.92,284,98.26
WMT37512,Product_37512,Vegetables,26.06,17,1.09,20,22.72
WMT37513,Product_37513,Vegetables,81.37,10,0.89,149,57.94
WMT37514,Product_37514,Dairy,26.85,9,0.8,22,17.61
WMT37515,Product_37515,Dairy,157.43,20,0.52,239,65.49
WMT37516,Product_37516,Vegetables,45.1,9,1.15,26,42.53
WMT37517,Product_37517,Vegetables,76.9,3,1.05,238,75.9
WMT37518,Product_37518,Meat,135.52,24,0.72,133,78.06
WMT37519,Product_37519,Bakery,151.32,28,0.59,222,71.42
WMT37520,Product_37520,Vegetables,50.63,18,1.18,300,47.79
WMT37521,Product_37521,Vegetables,62.19,1,0.51,194,31.08
WMT37522,Product_37522,Dairy,66.97,24,0.87,93,46.61
WMT37523,Product_37523,Meat,159.85,6,1.31,149,184.28
WMT37524,Product_37524,Fruits,79.82,19,1.23,83,78.54
WMT37525,Product_37525,Bakery,163.49,24,1.31,166,171.34
WMT37526,Product_37526,Bakery,34.77,22,1.0,58,27.82
WMT37527,Product_37527,Meat,153.64,13,1.09,62,133.97
WMT37528,Product_37528,Fruits,156.87,29,0.8,136,100.4
WMT37529,Product_37529,Vegetables,64.69,8,0.66,67,35.86
WMT37530,Product_37530,Bakery,64.73,5,1.03,215,60.0
WMT37531,Product_37531,Bakery,198.5,28,0.92,44,146.1
WMT37532,Product_37532,Vegetables,128.05,25,1.01,191,103.46
WMT37533,Product_37533,Vegetables,184.02,26,0.63,103,92.75
WMT37534,Product_37534,Dairy,133.03,27,1.19,290,126.64
WMT37535,Product_37535,Dairy,153.33,2,1.46,137,214.91
WMT37536,Product_37536,Vegetables,146.29,25,1.29,208,150.97
WMT37537,Product_37537,Fruits,177.45,21,1.5,95,212.94
WMT37538,Product_37538,Vegetables,103.23,25,0.9,184,74.33
WMT37539,Product_37539,Meat,86.92,23,1.13,19,78.58
WMT37540,Product_37540,Vegetables,96.41,9,0.72,221,56.92
WMT37541,Product_37541,Vegetables,94.04,1,1.34,251,123.49
WMT37542,Product_37542,Fruits,122.3,11,0.62,233,60.66
WMT37543,Product_37543,Dairy,34.34,13,0.77,176,21.15
WMT37544,Product_37544,Meat,72.49,7,0.97,200,60.47
WMT37545,Product_37545,Dairy,118.84,12,1.32,36,125.5
WMT37546,Product_37546,Fruits,81.49,22,1.3,114,84.75
WMT37547,Product_37547,Vegetables,67.04,14,1.34,131,71.87
WMT37548,Product_37548,Meat,34.33,5,1.45,154,44.8
WMT37549,Product_37549,Meat,92.13,3,0.64,218,55.43
WMT37550,Product_37550,Dairy,106.12,18,1.17,140,99.33
WMT37551,Product_37551,Meat,58.81,8,0.95,276,46.93
WMT37552,Product_37552,Fruits,108.58,27,0.52,70,45.17
WMT37553,Product_37553,Meat,40.35,16,1.05,294,33.89
WMT37554,Product_37554,Fruits,69.92,19,0.66,115,36.92
WMT37555,Product_37555,Meat,193.61,29,0.53,171,82.09
WMT37556,Product_37556,Meat,108.48,9,1.49,79,132.54
WMT37557,Product_37557,Fruits,35.33,15,0.58,210,16.39
WMT37558,Product_37558,Meat,77.58,2,1.48,264,110.23
WMT37559,Product_37559,Fruits,63.32,29,1.33,278,67.37
WMT37560,Product_37560,Vegetables,151.0,19,0.75,28,90.6
WMT37561,Product_37561,Dairy,95.48,1,0.51,14,47.72
WMT37562,Product_37562,Dairy,190.68,26,1.0,87,152.54
WMT37563,Product_37563,Bakery,93.4,23,1.11,21,82.94
WMT37564,Product_37564,Fruits,170.59,27,1.31,231,178.78
WMT37565,Product_37565,Bakery,145.24,22,1.37,12,159.18
WMT37566,Product_37566,Bakery,135.92,2,0.66,80,86.12
WMT37567,Product_37567,Fruits,55.05,9,0.54,18,24.38
WMT37568,Product_37568,Bakery,52.55,7,0.68,57,30.73
WMT37569,Product_37569,Vegetables,164.66,30,1.45,175,191.01
WMT37570,Product_37570,Dairy,175.58,18,1.34,285,188.22
WMT37571,Product_37571,Vegetables,120.14,13,1.05,280,100.92
WMT37572,Product_37572,Meat,113.19,6,0.59,88,58.77
WMT37573,Product_37573,Dairy,190.04,22,0.66,15,100.34
WMT37574,Product_37574,Fruits,95.23,24,0.77,127,58.66
WMT37575,Product_37575,Dairy,88.22,5,0.92,262,73.05
WMT37576,Product_37576,Fruits,113.3,2,0.81,167,88.1
WMT37577,Product_37577,Meat,78.08,1,0.51,144,39.02
WMT37578,Product_37578,Dairy,153.58,30,1.19,36,146.21
WMT37579,Product_37579,Fruits,34.32,29,0.88,40,24.16
WMT37580,Product_37580,Meat,150.89,23,0.78,295,94.16
WMT37581,Product_37581,Fruits,172.78,13,1.13,101,156.19
WMT37582,Product_37582,Meat,70.91,23,1.47,57,83.39
WMT37583,Product_37583,Dairy,180.35,26,1.06,188,152.94
WMT37584,Product_37584,Meat,148.36,12,0.62,63,73.59
WMT37585,Product_37585,Dairy,34.04,17,0.52,96,14.16
WMT37586,Product_37586,Bakery,44.53,4,0.52,264,21.3
WMT37587,Product_37587,Fruits,56.81,20,0.91,84,41.36
WMT37588,Product_37588,Fruits,126.92,15,1.05,198,106.61
WMT37589,Product_37589,Vegetables,54.57,26,1.23,82,53.7
WMT37590,Product_37590,Dairy,124.63,21,1.33,188,132.61
WMT37591,Product_37591,Fruits,196.41,29,0.78,131,122.56
WMT37592,Product_37592,Bakery,182.75,6,0.64,158,102.92
WMT37593,Product_37593,Bakery,82.53,25,0.52,225,34.33
WMT37594,Product_37594,Meat,113.68,11,0.73,262,66.39
WMT37595,Product_37595,Fruits,45.47,19,1.08,115,39.29
WMT37596,Product_37596,Meat,121.06,14,1.4,131,135.59
WMT37597,Product_37597,Meat,174.52,21,1.22,294,170.33
WMT37598,Product_37598,Meat,20.78,2,0.55,154,10.97
WMT37599,Product_37599,Meat,123.78,29,0.74,174,73.28
WMT37600,Product_37600,Dairy,68.51,16,1.0,184,54.81
WMT37601,Product_37601,Dairy,60.07,5,1.18,23,63.79
WMT37602,Product_37602,Bakery,184.25,17,0.51,173,75.17
WMT37603,Product_37603,Dairy,34.69,6,1.29,269,39.38
WMT37604,Product_37604,Meat,95.03,27,0.63,95,47.9
WMT37605,Product_37605,Bakery,124.91,6,1.22,95,134.1
WMT37606,Product_37606,Fruits,77.15,14,1.13,169,69.74
WMT37607,Product_37607,Fruits,136.78,25,1.3,54,142.25
WMT37608,Product_37608,Meat,95.94,29,0.76,263,58.33
WMT37609,Product_37609,Dairy,176.93,20,1.26,233,178.35
WMT37610,Product_37610,Fruits,180.71,26,1.5,151,216.85
WMT37611,Product_37611,Dairy,142.08,1,0.85,146,118.35
WMT37612,Product_37612,Fruits,156.31,25,0.82,84,102.54
WMT37613,Product_37613,Dairy,143.31,29,1.07,165,122.67
WMT37614,Product_37614,Bakery,133.93,24,1.19,139,127.5
WMT37615,Product_37615,Vegetables,67.9,25,0.94,178,51.06
WMT37616,Product_37616,Bakery,157.19,29,0.54,187,67.91
WMT37617,Product_37617,Meat,27.6,20,0.94,69,20.76
WMT37618,Product_37618,Fruits,118.84,29,1.03,16,97.92
WMT37619,Product_37619,Meat,127.65,14,0.88,108,89.87
WMT37620,Product_37620,Vegetables,192.71,13,1.08,171,166.5
WMT37621,Product_37621,Vegetables,159.16,20,0.74,283,94.22
WMT37622,Product_37622,Bakery,31.34,12,0.66,271,16.55
WMT37623,Product_37623,Bakery,171.55,6,1.18,233,178.14
WMT37624,Product_37624,Meat,56.25,4,0.97,137,50.2
WMT37625,Product_37625,Fruits,132.95,23,0.97,42,103.17
WMT37626,Product_37626,Dairy,119.82,21,0.64,201,61.35
WMT37627,Product_37627,Meat,51.4,26,1.48,37,60.86
WMT37628,Product_37628,Dairy,102.72,18,1.3,208,106.83
WMT37629,Product_37629,Dairy,151.08,3,1.07,83,151.96
WMT37630,Product_37630,Vegetables,97.34,21,0.77,232,59.96
WMT37631,Product_37631,Bakery,194.04,1,1.11,219,211.08
WMT37632,Product_37632,Meat,138.09,25,0.64,204,70.7
WMT37633,Product_37633,Meat,88.72,9,1.18,114,85.85
WMT37634,Product_37634,Dairy,94.41,17,1.48,279,111.78
WMT37635,Product_37635,Meat,134.55,30,1.18,87,127.02
WMT37636,Product_37636,Vegetables,92.51,23,1.13,208,83.63
WMT37637,Product_37637,Bakery,88.94,16,0.74,71,52.65
WMT37638,Product_37638,Bakery,158.91,5,1.08,68,154.46
WMT37639,Product_37639,Bakery,52.39,27,1.0,247,41.91
WMT37640,Product_37640,Dairy,126.63,18,1.39,76,140.81
WMT37641,Product_37641,Bakery,187.05,19,0.62,80,92.78
WMT37642,Product_37642,Dairy,119.73,27,1.3,43,124.52
WMT37643,Product_37643,Dairy,196.51,23,0.72,263,113.19
WMT37644,Product_37644,Dairy,49.32,17,1.28,293,50.5
WMT37645,Product_37645,Bakery,137.4,19,0.54,204,59.36
WMT37646,Product_37646,Vegetables,77.19,20,0.63,134,38.9
WMT37647,Product_37647,Meat,181.99,8,0.53,69,81.02
WMT37648,Product_37648,Fruits,74.54,21,1.19,66,70.96
WMT37649,Product_37649,Meat,95.9,27,0.54,129,41.43
WMT37650,Product_37650,Vegetables,77.81,24,0.92,34,57.27
WMT37651,Product_37651,Fruits,154.06,15,0.67,43,82.58
WMT37652,Product_37652,Vegetables,88.56,15,0.7,69,49.59
WMT37653,Product_37653,Bakery,26.05,21,1.29,80,26.88
WMT37654,Product_37654,Bakery,145.59,8,1.38,232,168.77
WMT37655,Product_37655,Vegetables,159.31,18,1.33,35,169.51
WMT37656,Product_37656,Meat,140.7,12,1.41,106,158.71
WMT37657,Product_37657,Fruits,172.14,24,0.69,103,95.02
WMT37658,Product_37658,Fruits,182.48,27,1.43,99,208.76
WMT37659,Product_37659,Bakery,132.47,16,1.23,28,130.35
WMT37660,Product_37660,Vegetables,119.2,19,0.78,213,74.38
WMT37661,Product_37661,Vegetables,147.62,9,1.41,113,170.68
WMT37662,Product_37662,Fruits,148.19,7,1.27,285,161.85
WMT37663,Product_37663,Fruits,84.22,30,0.69,243,46.49
WMT37664,Product_37664,Meat,118.08,28,0.94,121,88.8
WMT37665,Product_37665,Vegetables,130.86,21,1.12,259,117.25
WMT37666,Product_37666,Meat,140.1,23,1.29,81,144.58
WMT37667,Product_37667,Fruits,92.98,11,0.68,37,50.58
WMT37668,Product_37668,Bakery,163.15,30,1.22,190,159.23
WMT37669,Product_37669,Bakery,114.21,12,0.74,222,67.61
WMT37670,Product_37670,Bakery,194.85,18,0.97,162,151.2
WMT37671,Product_37671,Meat,73.59,13,1.09,265,64.17
WMT37672,Product_37672,Meat,31.34,7,0.55,192,14.82
WMT37673,Product_37673,Vegetables,70.51,20,0.92,101,51.9
WMT37674,Product_37674,Meat,40.38,12,1.01,110,32.63
WMT37675,Product_37675,Fruits,114.75,14,0.58,60,53.24
WMT37676,Product_37676,Fruits,182.64,8,1.21,227,185.64
WMT37677,Product_37677,Fruits,23.27,24,0.9,46,16.75
WMT37678,Product_37678,Meat,52.64,22,0.62,14,26.11
WMT37679,Product_37679,Meat,171.69,12,0.85,245,116.75
WMT37680,Product_37680,Fruits,59.65,27,1.3,224,62.04
WMT37681,Product_37681,Meat,141.26,3,0.72,291,95.6
WMT37682,Product_37682,Fruits,128.89,16,0.89,17,91.77
WMT37683,Product_37683,Dairy,152.85,2,0.73,56,107.12
WMT37684,Product_37684,Dairy,190.81,28,0.65,81,99.22
WMT37685,Product_37685,Vegetables,80.89,13,1.43,106,92.54
WMT37686,Product_37686,Bakery,58.8,2,1.29,182,72.82
WMT37687,Product_37687,Bakery,113.4,4,0.89,187,92.85
WMT37688,Product_37688,Meat,110.71,25,1.3,98,115.14
WMT37689,Product_37689,Bakery,45.45,23,1.21,224,44.0
WMT37690,Product_37690,Dairy,68.49,14,1.27,27,69.59
WMT37691,Product_37691,Fruits,147.67,12,1.31,171,154.76
WMT37692,Product_37692,Dairy,152.96,5,1.25,59,172.08
WMT37693,Product_37693,Meat,168.59,22,0.61,67,82.27
WMT37694,Product_37694,Fruits,30.64,26,1.24,124,30.39
WMT37695,Product_37695,Fruits,127.8,18,0.97,254,99.17
WMT37696,Product_37696,Fruits,31.78,24,1.05,129,26.7
WMT37697,Product_37697,Meat,77.22,29,0.68,43,42.01
WMT37698,Product_37698,Bakery,150.8,27,1.23,249,148.39
WMT37699,Product_37699,Bakery,48.13,11,0.66,234,25.41
WMT37700,Product_37700,Meat,34.72,28,1.18,29,32.78
WMT37701,Product_37701,Bakery,120.63,28,0.55,44,53.08
WMT37702,Product_37702,Vegetables,74.32,24,1.34,171,79.67
WMT37703,Product_37703,Meat,144.71,27,0.71,247,82.2
WMT37704,Product_37704,Dairy,170.25,20,0.75,255,102.15
WMT37705,Product_37705,Fruits,48.75,30,1.35,77,52.65
WMT37706,Product_37706,Vegetables,141.23,5,1.42,286,180.49
WMT37707,Product_37707,Vegetables,191.68,20,0.73,98,111.94
WMT37708,Product_37708,Vegetables,104.82,21,1.42,252,119.08
WMT37709,Product_37709,Vegetables,179.15,10,0.62,86,88.86
WMT37710,Product_37710,Vegetables,110.35,2,1.2,60,127.12
WMT37711,Product_37711,Vegetables,71.84,18,1.38,18,79.31
WMT37712,Product_37712,Dairy,147.25,21,1.45,167,170.81
WMT37713,Product_37713,Bakery,83.24,4,1.19,96,91.13
WMT37714,Product_37714,Meat,68.07,23,0.85,39,46.29
WMT37715,Product_37715,Bakery,139.33,12,1.48,282,164.97
WMT37716,Product_37716,Bakery,134.69,16,1.49,279,160.55
WMT37717,Product_37717,Vegetables,42.18,18,0.65,229,21.93
WMT37718,Product_37718,Fruits,169.3,1,1.4,46,232.28
WMT37719,Product_37719,Fruits,192.22,11,1.1,184,169.15
WMT37720,Product_37720,Bakery,136.88,3,0.55,175,70.77
WMT37721,Product_37721,Vegetables,122.48,9,0.56,56,56.24
WMT37722,Product_37722,Dairy,170.19,29,0.69,240,93.94
WMT37723,Product_37723,Meat,46.47,1,1.39,49,63.3
WMT37724,Product_37724,Dairy,135.78,15,1.45,260,157.5
WMT37725,Product_37725,Vegetables,183.02,9,1.31,236,196.6
WMT37726,Product_37726,Fruits,54.23,26,0.79,73,34.27
WMT37727,Product_37727,Meat,138.76,19,0.78,266,86.59
WMT37728,Product_37728,Dairy,124.67,17,1.22,53,121.68
WMT37729,Product_37729,Meat,132.85,17,1.21,230,128.6
WMT37730,Product_37730,Vegetables,117.35,26,0.97,165,91.06
WMT37731,Product_37731,Bakery,30.67,26,1.35,133,33.12
WMT37732,Product_37732,Fruits,180.42,24,1.34,182,193.41
WMT37733,Product_37733,Bakery,93.66,21,1.09,296,81.67
WMT37734,Product_37734,Meat,73.07,14,1.3,295,75.99
WMT37735,Product_37735,Dairy,167.33,2,0.62,60,99.59
WMT37736,Product_37736,Fruits,128.97,17,0.53,67,54.68
WMT37737,Product_37737,Meat,64.93,28,1.17,262,60.77
WMT37738,Product_37738,Vegetables,84.2,3,1.15,173,91.02
WMT37739,Product_37739,Meat,87.78,4,0.84,273,67.84
WMT37740,Product_37740,Dairy,163.61,4,1.21,33,182.13
WMT37741,Product_37741,Dairy,130.39,18,1.16,103,121.0
WMT37742,Product_37742,Vegetables,112.03,9,1.5,242,137.8
WMT37743,Product_37743,Fruits,66.24,4,0.98,167,59.72
WMT37744,Product_37744,Dairy,108.88,12,0.54,144,47.04
WMT37745,Product_37745,Fruits,186.85,20,0.51,218,76.23
WMT37746,Product_37746,Fruits,180.59,21,1.21,290,174.81
WMT37747,Product_37747,Meat,146.01,5,1.02,287,134.04
WMT37748,Product_37748,Dairy,130.96,9,0.92,86,98.8
WMT37749,Product_37749,Dairy,153.07,20,0.84,29,102.86
WMT37750,Product_37750,Dairy,165.8,27,0.51,176,67.65
WMT37751,Product_37751,Vegetables,176.67,14,1.41,41,199.28
WMT37752,Product_37752,Dairy,166.57,20,1.18,264,157.24
WMT37753,Product_37753,Fruits,110.04,3,1.19,295,123.09
WMT37754,Product_37754,Fruits,170.5,15,1.31,115,178.68
WMT37755,Product_37755,Fruits,79.71,1,1.37,98,107.02
WMT37756,Product_37756,Meat,102.08,19,1.14,160,93.1
WMT37757,Product_37757,Bakery,180.9,6,1.36,127,216.5
WMT37758,Product_37758,Bakery,28.87,2,0.97,151,26.88
WMT37759,Product_37759,Vegetables,92.22,29,1.24,226,91.48
WMT37760,Product_37760,Fruits,93.67,4,0.72,183,62.05
WMT37761,Product_37761,Fruits,77.47,23,1.18,46,73.13
WMT37762,Product_37762,Vegetables,67.8,16,1.36,180,73.77
WMT37763,Product_37763,Fruits,121.21,28,1.45,281,140.6
WMT37764,Product_37764,Fruits,84.89,16,1.45,105,98.47
WMT37765,Product_37765,Meat,60.2,14,0.99,116,47.68
WMT37766,Product_37766,Meat,64.3,27,0.61,241,31.38
WMT37767,Product_37767,Dairy,96.95,8,0.58,81,47.23
WMT37768,Product_37768,Bakery,173.47,17,1.04,235,144.33
WMT37769,Product_37769,Bakery,167.17,26,1.36,65,181.88
WMT37770,Product_37770,Vegetables,100.9,6,1.09,119,96.78
WMT37771,Product_37771,Dairy,24.43,24,0.64,97,12.51
WMT37772,Product_37772,Dairy,170.97,28,1.27,235,173.71
WMT37773,Product_37773,Fruits,29.54,22,1.47,56,34.74
WMT37774,Product_37774,Meat,138.66,8,0.56,140,65.23
WMT37775,Product_37775,Meat,29.36,8,0.96,235,23.68
WMT37776,Product_37776,Meat,86.8,23,0.62,239,43.05
WMT37777,Product_37777,Fruits,87.53,12,1.43,279,100.13
WMT37778,Product_37778,Bakery,168.11,1,0.6,249,98.85
WMT37779,Product_37779,Vegetables,98.55,16,0.8,250,63.07
WMT37780,Product_37780,Meat,55.88,29,1.0,70,44.7
WMT37781,Product_37781,Bakery,53.72,26,1.5,39,64.46
WMT37782,Product_37782,Vegetables,162.89,29,0.74,133,96.43
WMT37783,Product_37783,Bakery,94.38,10,0.91,248,68.71
WMT37784,Product_37784,Vegetables,159.05,1,1.47,173,229.13
WMT37785,Product_37785,Dairy,108.58,23,0.88,46,76.44
WMT37786,Product_37786,Dairy,32.92,17,0.64,224,16.86
WMT37787,Product_37787,Dairy,149.37,15,1.27,231,151.76
WMT37788,Product_37788,Dairy,44.64,9,0.85,61,31.11
WMT37789,Product_37789,Meat,112.7,19,0.8,128,72.13
WMT37790,Product_37790,Fruits,160.06,28,0.69,296,88.35
WMT37791,Product_37791,Meat,68.49,5,0.94,35,57.94
WMT37792,Product_37792,Fruits,39.7,8,1.47,242,49.02
WMT37793,Product_37793,Fruits,42.87,10,0.91,291,31.21
WMT37794,Product_37794,Bakery,61.53,21,0.55,131,27.07
WMT37795,Product_37795,Bakery,61.62,29,0.82,231,40.42
WMT37796,Product_37796,Vegetables,23.32,24,0.69,142,12.87
WMT37797,Product_37797,Fruits,50.53,19,1.22,225,49.32
WMT37798,Product_37798,Bakery,119.34,7,0.94,60,96.47
WMT37799,Product_37799,Fruits,97.96,29,1.08,100,84.64
WMT37800,Product_37800,Bakery,24.17,3,1.48,297,33.63
WMT37801,Product_37801,Vegetables,120.08,2,0.81,44,93.37
WMT37802,Product_37802,Dairy,109.62,28,1.46,257,128.04
WMT37803,Product_37803,Bakery,76.92,23,1.0,270,61.54
WMT37804,Product_37804,Bakery,168.92,25,0.76,171,102.7
WMT37805,Product_37805,Bakery,167.66,26,1.29,299,173.03
WMT37806,Product_37806,Dairy,115.68,25,1.16,240,107.35
WMT37807,Product_37807,Vegetables,107.85,27,1.3,190,112.16
